"","urlDrugName","condition","rating","ReviewSentiment","sideEff_num","SideEffectsSentiment","eff_num","BenefitsSentiment","full_commentSentiment"
"353","renova","acne",7,10,4,0,6,4.57034461482024,6.66666666666667
"354","lexapro","depression",8,0,6,6,8,1.66666666666667,3.33333333333333
"355","biaxin","asthmatic bronchitis",10,10,8,5,10,1.66666666666667,3.33333333333333
"356","cytomel","hypothyroid",10,5.70026541741457,10,5,10,0,2.5
"357","accutane","acne",10,10,8,3.64974679448213,10,5,8
"358","percocet","back pain",6,3.33333333333333,8,0,8,0,2.72727272727273
"359","oxazepam","anxiety due to relationship stress",10,1.42857142857143,8,0,10,5.71428571428571,3.84615384615385
"360","prinivil","hypertension",1,5,2,3.33333333333333,6,5,4
"361","atenolol","hypertension",10,10,8,0,10,0,1
"362","premarin","aging",9,5.70026541741457,10,0,10,2.5,1.42857142857143
"363","norpramin","migraine",6,5.70026541741457,8,0,6,4.57034461482024,0
"364","cymbalta","depression/anxiety",7,0,8,0,8,0,0
"365","protonix","gi irritation",7,5.70026541741457,8,0,8,5,3.33333333333333
"366","topicort","itchy and irritated skin",6,0,10,3.64974679448213,8,0,0
"367","effexor-xr","dysthymia",10,3.33333333333333,8,0,10,0,2.5
"368","lumigan","hair growth",9,5,8,0,8,10,6
"369","ambien","insomnia",7,2.22222222222222,8,0,6,10,2.30769230769231
"370","allegra","sinusitis",8,4,8,10,8,0,5
"371","fluconazole","yeast infection",9,6.66666666666667,10,3.64974679448213,8,0,5
"372","metformin","infertility",8,3.33333333333333,8,10,10,0,4
"373","zithromax","pneumonia",10,7.5,8,3.64974679448213,10,4.57034461482024,7.5
"374","grifulvin-v","fungus",10,5,10,3.64974679448213,10,0,5
"375","lumigan","longer eyelashes",8,7.5,8,10,10,4.57034461482024,8
"376","imitrex","migraine",10,2.85714285714286,10,3.64974679448213,10,0,2.5
"377","vicodin","i got my toothpulled",7,4,4,6.66666666666667,8,8,6.15384615384615
"378","proscar","hair loss",1,5.70026541741457,4,4,6,5,4.28571428571429
"379","tri-luma","acne, melasma",8,0,8,3.64974679448213,8,4.57034461482024,0
"380","triphasil","contraception",10,5.70026541741457,10,5,10,7.14285714285714,7.5
"381","cipro","possible uti",1,6.66666666666667,2,0,2,2,3.125
"382","celexa","depression",8,5,8,0,8,2,2.72727272727273
"383","risperdal","bi-polar mania with anger issues",3,3.33333333333333,4,4,4,6.66666666666667,3.84615384615385
"384","clonazepam","anxiety insomnia",10,5.55555555555556,10,0,8,0,5
"385","zoloft","depresson/anxiety",7,2.5,8,3.64974679448213,8,2.5,3.33333333333333
"386","motrin","severe headache",9,2.5,10,10,8,5,5.38461538461538
"387","vyvanse","focus",7,5.29411764705882,6,3.64974679448213,8,4.57034461482024,5.29411764705882
"388","ambien","insomnia",9,5,8,0,10,4.57034461482024,2.5
"389","provigil","fatigue / malaise due to infections",9,5,10,3.64974679448213,10,3.33333333333333,5
"390","voltaren","tennis elbow",10,0,10,3.64974679448213,10,4,4
"391","prinivil","seizure, hbp, cholesterol",9,5,8,0,10,10,5
"392","metrogel","rosecea",6,5.70026541741457,10,3.64974679448213,6,5,5
"393","maxalt","migraines",9,3.63636363636364,6,0,10,3.33333333333333,3.33333333333333
"394","naproxen","arthritis",10,5.70026541741457,10,3.64974679448213,10,0,0
"395","antivert","dizzyness,, vertigo, nausea,",10,4.44444444444444,8,1.66666666666667,10,10,4.61538461538462
"396","tylenol","headache",10,0,10,0,10,7.5,7.5
"397","xanax","anxiety",9,0,8,5,10,6.66666666666667,5
"398","solodyn","rosacea",7,10,8,4,6,0,4.28571428571429
"399","flonase","nasal allergy",8,5.70026541741457,10,5,8,0,2.5
"400","wellbutrin","depression",6,5.70026541741457,6,8,8,0,6.66666666666667
"401","hyzaar","hypertension",8,5.70026541741457,6,5,10,4.28571428571429,4.54545454545454
"402","zithromax","sinusitis",8,10,8,0,10,10,6.66666666666667
"403","propecia","baldness",8,5.70026541741457,8,5,8,4.57034461482024,5
"404","prozac","depression",8,4,8,7.5,8,5,5
"405","allegra","hives",8,3.33333333333333,6,0,8,4.57034461482024,2.85714285714286
"406","fexofenadine","allergic rhinitis",2,5,8,3.64974679448213,2,4.57034461482024,5
"407","lunesta","ptsd/insomnia",10,5.70026541741457,10,3.64974679448213,10,7.77777777777778,7.77777777777778
"408","ritalin-la","adhd",8,5.70026541741457,8,0,8,10,6
"409","tambocor","tachycardia",8,10,10,3.64974679448213,10,4.57034461482024,10
"410","clomid","fertility",7,10,10,3.64974679448213,8,4.57034461482024,10
"411","lipitor","high cholesteral",10,8.33333333333333,10,3.33333333333333,10,8,6.92307692307692
"412","prednisone","severe hives angiodema",5,5,4,0,8,0,3.33333333333333
"413","ventolin-hfa","asthma",1,4.54545454545454,8,0,2,4.57034461482024,4.16666666666667
"414","biaxin","sinus infection",5,5.70026541741457,4,2.85714285714286,8,0,2.22222222222222
"415","flonase","congestion",7,5.71428571428571,8,0,6,5,4.44444444444444
"416","ambien","insomnia",7,10,4,6,10,0,6.66666666666667
"417","propecia","hairloss",9,10,10,10,8,5,6.66666666666667
"418","armour-thyroid","mild hypothyroidism",10,0,10,4,10,7.5,5
"419","remeron","depression",3,5,2,0,2,0,1.66666666666667
"420","valtrex","recurring cold sores",10,3.33333333333333,10,0,10,2.5,4
"421","valium","muscle pain/spasms - legs",9,0,10,3.64974679448213,10,5,5
"422","cymbalta","dystimia",7,4,6,4.44444444444444,6,2.5,3.88888888888889
"423","prevacid","acid reflux",9,1.42857142857143,10,6.66666666666667,8,2,3.57142857142857
"424","sumatriptan","migraines",9,0,8,0,10,10,6
"425","percocet","buldging/ruptured disc",6,5.70026541741457,8,10,6,5,6.66666666666667
"426","pentasa","pentasa",7,2.22222222222222,8,1.42857142857143,8,6.66666666666667,2.94117647058824
"427","cytomel","hypothyroidism",10,10,10,5,10,3.33333333333333,5
"428","cipro","epidimytis",7,3.33333333333333,6,3.33333333333333,8,0,3.04347826086957
"429","clarithromycin","strep throat",1,3.33333333333333,4,3.33333333333333,4,3.33333333333333,3.75
"430","citalopram","anxiety disorder",10,5.70026541741457,10,3.64974679448213,10,3.33333333333333,3.33333333333333
"431","prozac","depression",6,0,6,5,8,0,1.66666666666667
"432","prozac","pms",1,5.70026541741457,2,0,2,0,0
"433","valtrex","herpes",7,3.33333333333333,10,3.64974679448213,6,0,2
"434","klonopin","anxiety",4,6.66666666666667,4,1.66666666666667,8,0,3
"435","citalopram","depression",7,8,8,5,8,3.33333333333333,6.66666666666667
"436","zoloft","depression",9,10,8,7.5,10,5,7.14285714285714
"437","chantix","smoking",10,4.73684210526316,10,0,10,2.5,4.28571428571429
"438","zyrtec","for allergic condition and there after begning of",10,7.5,8,6.66666666666667,10,0,5
"439","elidel","skin rash",7,10,10,3.64974679448213,6,6.66666666666667,7.14285714285714
"440","climara","menopausal",10,5,8,2.5,10,5,5.45454545454545
"441","lyrica","fibromyalgia",8,5.70026541741457,6,3.64974679448213,6,0,0
"442","seroquel","bipolar ii",8,5.70026541741457,6,5,10,2.5,3.33333333333333
"443","prevacid","excess stomach acid.",10,5,10,5,10,5,5
"444","proscar","bph",9,10,10,3.64974679448213,10,4.57034461482024,10
"445","seroquel","bipolar disorder / insomnia",9,5,6,1.81818181818182,10,5,2.77777777777778
"446","danazol","ovarian cyst",7,5,4,5,10,5,5.55555555555556
"447","celexa","depression/panic disorder",8,10,6,0,10,4.57034461482024,4.28571428571429
"448","ditropan","incontinence",8,10,8,2.5,10,4.57034461482024,4
"449","mobic","neck and back pain/  whiplash",3,10,10,3.64974679448213,2,3.33333333333333,5
"450","tramadol","arthritis",8,0,8,3.33333333333333,8,0,2
"451","permapen","viral bronchitis",1,2.85714285714286,10,10,2,4,3.75
"452","trimethobenzamide","vertigo",9,3.33333333333333,10,3.64974679448213,8,6.66666666666667,5
"453","cymbalta","anxiety and depression",8,5.70026541741457,8,3.33333333333333,8,3.33333333333333,3.33333333333333
"454","valtrex","cold sores",8,0,10,2.5,8,5,4.28571428571429
"455","synthroid","hypothyroidism after thyroidectomy",3,7.5,10,4,4,4.57034461482024,5.55555555555556
"456","tirosint","hypothyroidism",1,0,6,10,2,10,6.66666666666667
"457","nystatin","yeast diaper rash",8,10,6,3.33333333333333,8,0,2.5
"458","prednisone","hives",10,5.70026541741457,10,3.64974679448213,10,10,10
"459","zegerid","gerd",5,6,8,3.64974679448213,6,0,6
"460","paxil","depression",10,7.5,8,3.64974679448213,10,6,7.5
"461","solodyn","acne",7,10,4,0,10,4.57034461482024,1.42857142857143
"462","imitrex","migraines",2,5.70026541741457,4,0,6,2.5,2.5
"463","xanax","anxiety/depression",8,5,8,0,8,3,3.2
"464","allegra","allergies",7,10,8,0,6,4,4.375
"465","wellbutrin-sr","adhd",8,10,8,3.64974679448213,8,10,10
"466","flonase","nasal allergies",10,10,10,10,10,3.33333333333333,6.66666666666667
"467","remicade","crohn's with fistula in ano",10,0,8,6,10,10,5.71428571428571
"468","lyrica","neuropathic pain aand fibromyalgia",1,10,4,0,2,4.57034461482024,5
"469","phendimetrazine","weight loss",10,10,4,2.85714285714286,10,0,5.38461538461538
"470","retin-a-micro","acne",10,5.70026541741457,8,4,8,4.57034461482024,4
"471","azopt","glaucoma",10,0,10,3.64974679448213,10,6.66666666666667,6.66666666666667
"472","armour-thyroid","hypothryroid",10,5.70026541741457,10,10,10,5,6
"473","desyrel","poor sleep quality",9,5,8,3.64974679448213,8,4.57034461482024,5
"474","ambien","insomnia",9,3.33333333333333,10,2.5,10,10,4.44444444444444
"475","niaspan","hyperlipidemia",10,5,8,0,10,7.5,5
"476","ditropan","hyperhidrosis",4,10,4,3.64974679448213,4,0,6.66666666666667
"477","nasonex","swollen passages from allergies",1,3.33333333333333,2,3.33333333333333,8,5,4
"478","adipex-p","weight loss",6,3.75,6,6.66666666666667,6,5,5
"479","lyrica","fibromyalgia",1,5,4,0,4,3.63636363636364,3.84615384615385
"480","zoloft","depression",1,5.70026541741457,2,6.66666666666667,2,10,7.14285714285714
"481","propecia","hair loss",8,6.66666666666667,8,6.66666666666667,8,6.66666666666667,6.25
"482","azelex","acne",2,8.33333333333333,4,5,2,10,7.14285714285714
"483","selegiline","increase dopmaine levels",10,7.5,10,3.64974679448213,10,10,8
"484","zantac","ulcer",5,5.70026541741457,10,3.33333333333333,4,6.66666666666667,4.44444444444444
"485","retin-a-micro","acne",9,3.33333333333333,10,7.5,8,5,5
"486","seasonique","birth control",2,5.70026541741457,4,2.5,8,5,3
"487","norvasc","high blood pressure",9,5,10,0,8,3.33333333333333,3.33333333333333
"488","wellbutrin","depression; intrusive suicidal impulses",10,7.5,8,2.5,10,5,5.26315789473684
"489","wellbutrin","depression",10,6.66666666666667,10,3.64974679448213,10,0,4
"490","remeron","insomnia",10,5.70026541741457,10,0,10,5.45454545454545,5
"491","avita","acne",9,5,8,0,8,8,6.25
"492","accutane","acne",7,5,6,3.33333333333333,6,4.57034461482024,5
"493","lipitor","incontinence",10,5.70026541741457,10,3.64974679448213,10,10,10
"494","differin","acne",10,10,8,3.64974679448213,10,4.57034461482024,10
"495","sulindac","baker's cysts behind both knees",4,5.38461538461538,6,3.33333333333333,4,1.42857142857143,4.21052631578947
"496","cleocin","vaginal bacteria",1,5.70026541741457,4,0,4,2.5,2
"497","enbrel","ankylosing spondylitis",10,5.70026541741457,10,3.64974679448213,10,0,0
"498","lyrica","fibromylgia",6,3.33333333333333,4,0,8,4,3.07692307692308
"499","ativan","anxiety",9,6.66666666666667,10,0,10,0,5.71428571428571
"500","valtrex","herpes",7,10,6,0,10,5,4
"501","adderall","depression, ptsd fatigue",8,10,6,5,10,7.5,6.66666666666667
"502","aricept","short term memory loss",1,6.66666666666667,4,5,2,10,7.14285714285714
"503","differin","acne",2,5.70026541741457,10,3.64974679448213,2,10,10
"504","renova","acne, wrinkles",4,3.33333333333333,6,0,4,10,4
"505","adipex-p","chronic fatigue syndrome",10,2.85714285714286,8,4,10,8.33333333333333,5
"506","retin-a","adult acne",7,6.66666666666667,8,5,6,10,7.77777777777778
"507","singulair","chronic cough and allergies",8,5.70026541741457,10,3.64974679448213,8,4.57034461482024,4.78977874926387
"508","lexapro","depression",8,5,8,2.5,8,0,3.63636363636364
"509","prozac","depression",1,4.44444444444444,4,0,6,3.33333333333333,3.84615384615385
"510","mirtazapine","clinical depression",2,2.85714285714286,6,5,2,3.33333333333333,3.84615384615385
"511","dysport","wrinkles",7,5,8,0,6,0,1.66666666666667
"512","cialis","ed",5,10,6,2,10,4.57034461482024,3.33333333333333
"513","cipro","puncture wound",1,0,2,1.66666666666667,10,0,1
"514","prozac","depression",8,0,6,2.5,8,6,4
"515","tarka","hypertension",9,6.66666666666667,8,0,10,6.66666666666667,6.66666666666667
"516","lo-ovral","acne and contraception",9,6.66666666666667,8,10,10,5,7.5
"517","yasmin","birth control, menstrual cramps",8,10,8,10,8,10,10
"518","hydrochlorothiazide","hypertension",9,3.75,8,0,8,0,3.33333333333333
"519","alprazolam","anxiety, panic attck, nervousness",8,5.71428571428571,8,2,8,5,4.61538461538462
"520","retin-a","skin damage",8,6.66666666666667,8,2,8,3.33333333333333,3.33333333333333
"521","flonase","allergies",8,2.5,10,3.64974679448213,8,4.57034461482024,2.5
"522","lexapro","peri-menopausal syptoms",6,5.70026541741457,10,3.64974679448213,6,4.57034461482024,4.78977874926387
"523","remicade","severe ulcerative colitis",5,10,6,0,8,1.66666666666667,2.5
"524","prempro","hot flashes",10,10,10,3.64974679448213,10,6.66666666666667,6.66666666666667
"525","cymbalta","chronic neck/back pain, chronic tension headache",5,3.33333333333333,8,0,8,0,3
"526","doxycycline","rosacea",6,10,8,5,6,0,5
"527","avelox","bronchitis",1,10,2,0,2,10,6.66666666666667
"528","paxil","depression",1,10,2,10,2,4.57034461482024,10
"529","concerta","adhd",8,6,8,6.66666666666667,8,6.25,6.25
"530","propecia","thinning hair",6,2.72727272727273,6,3.33333333333333,10,5,2.94117647058824
"531","zoloft","irritability,anxiety",10,10,8,2,10,5,3.33333333333333
"532","amoxil","persistent chest infection symptoms",1,0,4,10,2,0,3.33333333333333
"533","finacea","acne rosacea",7,5.70026541741457,8,10,6,4.57034461482024,10
"534","ortho-evra","birth control",7,0,4,3.33333333333333,10,10,5
"535","wellbutrin","depression",3,4,6,4,2,10,5
"536","xenical","weight loss",7,10,6,3.64974679448213,8,5,7.5
"537","singulair","allergies",2,2.5,4,4,8,4.57034461482024,3.75
"538","klonopin","anxiety and depression",9,5,8,3.64974679448213,10,0,5
"539","rhinocort","allergies",7,5,8,0,6,10,5
"540","valtrex","genital herpes",8,3.75,8,0,8,6.66666666666667,3.84615384615385
"541","xyrem","narcolepsy, fibromyalgia",9,2.85714285714286,6,0,6,5,2.5
"542","synthroid","thyroid removal",6,0,8,6.66666666666667,6,4.57034461482024,5
"543","atenolol","atrial fibrillation",1,5.70026541741457,4,0,2,0,0
"544","claritin","cold",8,5,8,3.64974679448213,10,6.66666666666667,6.66666666666667
"545","oxybutynin","spastic bladder",9,5.70026541741457,8,0,8,4.57034461482024,0
"546","zoloft","depression",5,5,8,3.64974679448213,8,5,5
"547","macrobid","uti",9,10,10,3.64974679448213,10,10,10
"548","prozac","major depression",10,5.70026541741457,6,4.54545454545454,10,7.14285714285714,6
"549","relpax","migraine relief",10,0,10,3.64974679448213,10,0,0
"550","paxil","depression",8,5,8,5.71428571428571,8,0,5
"551","avita","hyper pigmentation, wrinkles",10,0,8,0,10,10,3.75
"552","oxycodone","pain",7,10,6,3.33333333333333,10,6.66666666666667,5.71428571428571
"553","concerta","adhd",2,3.33333333333333,6,2,2,4.57034461482024,3
"554","ortho-tri-cyclen","birth control",3,10,4,2.85714285714286,2,6.66666666666667,4
"555","fioricet","migraines",10,2.5,10,5,10,6.66666666666667,5
"556","claripel-cream","pigmentation",8,5,8,10,8,0,6
"557","tramadol","ankle sprain",9,0,8,3.33333333333333,10,6.66666666666667,4.28571428571429
"558","imitrex","migraine headaches",9,3.75,8,2.5,10,2.5,3.07692307692308
"559","remeron","anxiety, depression, panic attacks",10,7.5,8,7.14285714285714,10,5,7.14285714285714
"560","strattera","adult add",8,10,8,4.28571428571429,8,5,5.83333333333333
"561","vyvanse","adult adhd",10,6.66666666666667,8,5,10,5.55555555555556,5.38461538461538
"562","risperdal","anxiety",8,4.28571428571429,6,5,8,4,4.5
"563","crestor","hypercholesterolemia",10,5.70026541741457,10,3.64974679448213,10,0,0
"564","lipitor","elevated cholesterol",10,5.70026541741457,10,3.64974679448213,10,4.57034461482024,4.78977874926387
"565","botox","for wrinkle (line) reduction",5,5,4,10,10,6.66666666666667,6
"566","cymbalta","chronic back pain/depression/anxiety",10,10,10,10,10,5.17241379310345,5.625
"567","cipro","skin infection",1,4.28571428571429,4,0,2,0,3.75
"568","armour-thyroid","thinning hair",8,0,10,3.64974679448213,8,5,5
"569","lexapro","depression",1,5.70026541741457,2,4.28571428571429,2,4.57034461482024,4.28571428571429
"570","tetracycline","rosacea",7,5.70026541741457,10,3.64974679448213,6,5,5
"571","albuterol","asthma",10,5.70026541741457,10,3.64974679448213,10,4.57034461482024,4.78977874926387
"572","cialis","erectile disfunction",9,0,8,0,10,0,0
"573","singulair","asthma",10,5.70026541741457,10,3.64974679448213,10,0,0
"574","seasonique","have not stop bleeding",1,5.45454545454545,2,0,2,4.57034461482024,5.45454545454545
"575","wellbutrin-sr","depression",10,10,8,3.33333333333333,10,4.28571428571429,5
"576","cymbalta","depression",8,5.70026541741457,6,5,8,5,5
"577","lexapro","depression",8,5.71428571428571,8,5.71428571428571,10,3.33333333333333,5.33333333333333
"578","tetracycline","acne",6,5.70026541741457,8,0,6,5,3.33333333333333
"579","trimethoprim","bladder infections",10,5.70026541741457,10,3.64974679448213,10,6.66666666666667,6.66666666666667
"580","keppra","for epilepsy",5,10,6,5,6,7.5,6.92307692307692
"581","zoloft","anxiety/panic attacks",5,1.66666666666667,6,5,6,5,1.42857142857143
"582","strattera","add",8,6.78571428571429,8,3.33333333333333,8,6.66666666666667,6.5625
"583","baraclude","hepatitis b",10,10,10,10,10,7.5,8
"584","zantac","hives",8,5,10,3.64974679448213,10,10,6
"585","amitiza","ibs",9,6,8,10,8,4.57034461482024,6.66666666666667
"586","paxil","depression",7,10,2,5,8,5,5.71428571428571
"587","wellbutrin-xl","depression",5,6.66666666666667,6,0,6,0,4
"588","eulexin","acne",10,3.33333333333333,10,0,10,5,2.85714285714286
"589","provigil","primary hypersomnia",10,10,10,3.64974679448213,10,10,10
"590","neurontin","chronic daily headache",9,10,8,0,10,0,5
"591","klaron","acne",8,5.70026541741457,10,3.64974679448213,8,4.57034461482024,4.78977874926387
"592","prinivil","high blood pressure",10,6,10,3.64974679448213,10,5,5.71428571428571
"593","retin-a-micro","acne",1,5.70026541741457,4,5,2,2.5,3.33333333333333
"594","viagra","ed",10,5.70026541741457,8,0,10,4.57034461482024,0
"595","keflex","shortness of breath, itching all over",1,3.33333333333333,4,3.64974679448213,10,0,2.5
"596","minocycline","acne",5,5.70026541741457,8,6.66666666666667,6,10,8
"597","proscar","hair loss",8,5.70026541741457,10,0,10,10,5.71428571428571
